,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NEW_TENURE_YEAR,NEW_Engaged,NEW_noProt,NEW_Young_Not_Engaged,NEW_TotalServices,NEW_FLAG_ANY_STREAMING,NEW_FLAG_AutoPayment,NEW_AVG_Charges,NEW_Increase,NEW_AVG_Service_Fee
4795,6532-YLWSI,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.8,1021.8,1,4-5 Year,1,1,0,1,0,1,18.92222222222222,0.9097222222222221,10.4
4796,3807-BPOMJ,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,94.75,5276.1,0,4-5 Year,1,1,0,4,1,0,94.21607142857144,0.9943648699585376,18.95
4797,3892-NXAZG,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8289.2,0,5-6 Year,1,0,0,7,1,1,113.55068493150686,0.9956219634503013,14.25625
4798,4948-WBBKL,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2659.45,0,2-3 Year,0,1,0,1,0,1,71.87702702702703,0.9596398802006277,37.45
4799,4182-BGSIQ,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.8,196.75,0,0-1 Year,0,1,1,1,0,1,17.886363636363637,0.9033516988062442,9.9
4800,9300-AGZNL,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,94.0,1,0-1 Year,0,1,0,3,1,0,47.0,0.5,23.5
4801,0988-AADSA,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.85,5824.75,0,5-6 Year,1,0,0,6,1,1,79.79109589041096,0.986902855787396,11.549999999999999
4802,9972-NKTFD,Female,0,No,No,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1517.5,0,2-3 Year,0,1,1,3,0,1,52.327586206896555,0.9575038647190587,13.6625
4803,3717-LNXKW,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.7,3479.05,0,3-4 Year,0,1,1,3,1,1,89.20641025641027,0.9728070911277019,22.925
4804,5734-EJKXG,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,118.6,7365.7,0,5-6 Year,1,0,0,7,1,0,118.8016129032258,1.0016999401621063,14.825
4805,2207-RYYRL,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1331.05,0,4-5 Year,1,1,0,1,0,0,25.114150943396226,1.0229796718287667,12.275
4806,6729-FZWSY,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.45,1195.95,0,5-6 Year,1,1,0,1,0,0,17.587500000000002,0.9042416452442161,9.725
4807,9695-IDRZR,Female,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.15,3946.9,0,2-3 Year,1,0,0,7,1,1,112.76857142857143,0.9708873992989361,14.51875
4808,8144-DGHXP,Female,0,No,No,54,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,80.6,4299.95,0,4-5 Year,1,1,0,6,1,0,78.18090909090908,0.9699864651477554,11.514285714285714
4809,7814-LEEVE,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,20.3,0,0-1 Year,0,1,1,1,0,1,10.15,0.5,10.15
4810,1112-CUNAO,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.85,1424.95,1,1-2 Year,0,1,0,3,1,0,89.059375,0.99120061213133,22.4625
4811,5175-AOBHI,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.0,193.6,1,0-1 Year,0,1,1,1,0,0,38.72,0.8417391304347825,23.0
4812,5174-RNGBH,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.25,620.55,1,0-1 Year,0,1,1,4,1,0,62.05499999999999,0.9366792452830187,13.25
4813,8631-WUXGY,Female,0,No,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4391.25,0,3-4 Year,0,1,1,5,1,0,93.43085106382979,0.936180872383064,16.633333333333333
4814,7270-BDIOA,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.0,1993.8,1,1-2 Year,0,1,1,3,1,0,86.68695652173913,0.9631884057971015,22.5
4815,9565-JSNFM,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.45,2597.6,1,3-4 Year,1,1,0,1,0,1,66.6051282051282,0.9454241051118267,35.225
4816,5906-DVAPM,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),75.0,4213.9,0,4-5 Year,1,1,0,5,1,1,75.24821428571428,1.0033095238095238,12.5
4817,6654-QGBZZ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,0,0-1 Year,0,1,1,1,0,0,9.95,0.5,9.95
4818,8348-JLBUG,Male,1,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),80.3,5017.7,0,5-6 Year,1,1,0,3,0,1,77.19538461538461,0.9613372928441422,20.075
4819,0607-DAAHE,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1052.35,1,4-5 Year,1,1,0,1,0,1,19.48796296296296,0.9867323019221752,9.875
4820,5641-DMBFJ,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.3,4916.4,0,4-5 Year,1,1,0,6,1,0,83.32881355932203,0.9884794016526931,12.042857142857143
4821,9200-NLNPD,Male,0,Yes,No,56,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.05,2959.8,0,4-5 Year,1,1,0,4,1,1,51.92631578947369,0.9607088952724088,10.809999999999999
4822,2664-XJZNO,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.9,7559.55,0,5-6 Year,1,1,0,6,1,1,103.5554794520548,0.987182835577262,14.985714285714286
4823,9732-KPKBW,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,1,0-1 Year,0,1,1,3,0,0,26.975,0.5,13.4875
4824,3339-EAQNV,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.25,7133.1,0,5-6 Year,1,1,0,4,1,1,97.71369863013699,1.0047681093073213,19.45
4825,0921-OHLVP,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.05,1799.3,0,1-2 Year,0,1,1,2,1,0,78.2304347826087,0.9419679082794545,27.683333333333334
4826,3389-YGYAI,Female,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,829.55,1,0-1 Year,0,1,0,5,1,0,92.17222222222222,0.8736703528172722,17.583333333333332
4827,9560-ARGQJ,Female,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,1312.15,1,1-2 Year,0,1,1,2,1,0,77.18529411764706,0.9529048656499637,27.0
4828,8350-NYMVI,Female,0,No,No,39,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.1,1597.05,0,3-4 Year,0,0,1,3,0,1,39.926249999999996,0.971441605839416,10.275
4829,1600-DILPE,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,524.35,0,0-1 Year,0,1,1,1,0,1,40.33461538461539,0.8963247863247864,22.5
4830,0536-ESJEP,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.55,4191.45,0,4-5 Year,1,1,0,5,1,1,76.20818181818181,1.0222425461862081,12.424999999999999
4831,4654-GGUII,Female,0,No,No,18,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,40.2,711.95,0,1-2 Year,1,1,0,3,0,0,37.47105263157895,0.9321157371039539,10.05
4832,6478-HRRCZ,Male,0,Yes,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75,0,2-3 Year,1,1,0,5,1,0,66.71969696969697,0.9463786804212336,11.75
4833,8510-BBWMU,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,806.95,0,3-4 Year,1,1,0,1,0,0,19.21309523809524,0.9728149487643158,9.875
4834,6857-TKDJV,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1620.45,0,5-6 Year,1,1,0,1,0,1,23.83014705882353,0.9667402457940582,12.325
4835,2360-RDGRO,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,6812.95,0,5-6 Year,0,1,1,5,1,0,103.22651515151514,0.9901823995349175,17.375
4836,0584-BJQGZ,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.35,1837.9,0,2-3 Year,0,0,1,6,1,1,70.68846153846154,0.9022139315693879,11.192857142857141
4837,5134-IKDAY,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,1,0-1 Year,0,1,1,1,0,0,34.9,0.5,34.9
4838,1360-XFJMR,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,0,5-6 Year,1,0,0,6,1,1,108.00661764705882,0.9845635154699983,15.671428571428573
4839,3070-DVEYC,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.75,545.15,1,0-1 Year,0,1,0,1,0,0,68.14375,0.9239830508474576,36.875
4840,5730-RIITO,Female,1,No,No,43,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.45,1500.25,0,3-4 Year,0,1,0,2,0,1,34.09659090909091,1.0193300720206548,11.15
4841,9058-MJLZC,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,2283.15,0,1-2 Year,0,1,1,4,1,0,91.32600000000001,0.9653911205073997,18.919999999999998
4842,5707-ORNDZ,Male,1,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.55,494.05,1,0-1 Year,0,1,0,2,0,0,49.405,0.9056828597616866,18.183333333333334
4843,0902-XKXPN,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1376.5,0,5-6 Year,1,1,0,1,0,1,19.664285714285715,0.9734794908062235,10.1
4844,5177-RVZNU,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.3,755.4,0,3-4 Year,1,1,0,1,0,1,19.878947368421052,0.9792584910552242,10.15
4845,0056-EPFBG,Male,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,0,1-2 Year,1,1,0,3,0,1,39.304761904761904,0.997582789460962,9.85
4846,8993-IZEUX,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,0,0-1 Year,0,1,1,1,0,1,61.08125,0.8833152566883585,34.575
4847,8696-JKZNU,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,2841.55,1,3-4 Year,0,1,0,1,0,0,74.77763157894738,0.9806902502157033,38.125
4848,5380-AFSSK,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,1,0-1 Year,0,1,1,3,1,0,81.14166666666667,0.8641285055023074,23.475
4849,8190-ZTQFB,Male,0,No,No,41,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,0,3-4 Year,1,1,0,3,1,0,49.40714285714286,0.9621644178606203,12.8375
4850,0931-MHTEM,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,5299.65,0,4-5 Year,1,1,0,5,1,1,96.35727272727271,0.9630911816818862,16.675
4851,2055-PDADH,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.4,204.7,1,0-1 Year,0,1,0,1,0,0,51.175,0.7269176136363635,35.2
4852,7515-LODFU,Male,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1356.3,0,5-6 Year,1,1,0,1,0,1,19.375714285714285,0.9544686840253341,10.15
4853,0440-UEDAI,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,5042.75,0,4-5 Year,1,0,0,5,1,1,93.38425925925925,0.9887163500186262,15.741666666666667
4854,1337-BOZWO,Male,0,Yes,Yes,18,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),46.4,812.4,0,1-2 Year,1,1,0,3,1,1,42.757894736842104,0.9215063520871143,11.6
4855,0868-VJRDR,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.05,6605.55,0,5-6 Year,1,1,0,6,1,1,101.62384615384616,0.9766828078216835,14.864285714285714
4856,8714-EUHJO,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,1,2-3 Year,0,1,1,3,1,0,93.6078125,1.0269644816236971,22.7875
4857,6344-SFJVH,Female,0,No,No,20,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.9,505.95,0,1-2 Year,0,1,1,0,0,1,24.09285714285714,0.9675846242111302,24.9
4858,3950-VPYJB,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,59.6,3509.4,0,4-5 Year,1,1,0,4,0,0,60.50689655172414,1.0152163850960425,11.92
4859,8041-TMEID,Male,1,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,0,5-6 Year,1,1,0,6,1,1,109.2484375,1.0068980414746542,15.5
4860,7321-ZNSLA,Male,0,Yes,Yes,13,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.55,590.35,0,1-2 Year,1,1,0,3,0,0,42.167857142857144,1.0398978333626916,10.1375
4861,6941-KXRRV,Female,1,Yes,No,48,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.95,2789.7,0,3-4 Year,1,1,0,3,1,1,56.932653061224485,0.9657786778833669,14.7375
4862,3721-CNEYS,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,1,0-1 Year,0,1,1,1,0,0,45.98333333333333,0.6481089969462062,35.475
4863,8727-JQFHV,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1123.15,0,4-5 Year,1,1,0,1,0,0,19.364655172413794,0.9332363938512672,10.375
4864,9475-NNDGC,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.15,7953.25,0,5-6 Year,1,0,0,6,1,1,110.46180555555556,0.976242205528551,16.164285714285715
4865,1355-KUSBG,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.8,349.8,0,0-1 Year,0,1,1,1,0,0,43.725,0.8960040983606559,24.4
4866,3688-FTHLT,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.05,1067.05,0,1-2 Year,0,1,1,2,1,1,62.76764705882353,0.9955217614405001,21.016666666666666
4867,0899-LIIBW,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,3527.3,0,2-3 Year,0,1,1,4,1,0,100.78,0.9993058998512643,20.169999999999998
4868,2568-OIADY,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,3762.0,1,3-4 Year,0,1,1,4,1,0,99.0,0.9949748743718593,19.9
4869,1384-RCUXW,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.55,1248.9,0,1-2 Year,0,1,1,2,0,0,73.46470588235294,0.9120385584401359,26.849999999999998
4870,5825-XJOCM,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.4,3035.35,0,3-4 Year,1,1,0,4,0,1,61.945918367346934,0.9618931423501076,12.88
4871,6848-YLDFR,Male,0,Yes,Yes,58,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.2,4300.8,0,4-5 Year,1,1,0,5,1,1,72.89491525423729,0.9693472773169852,12.533333333333333
4872,8125-QPFJD,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.9,6065.3,0,5-6 Year,1,1,0,6,1,1,83.08630136986302,0.9786372363941462,12.12857142857143
4873,2320-YKQBO,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,144.95,0,0-1 Year,0,1,1,1,0,0,18.11875,0.9387953367875647,9.65
4874,1193-RTSLK,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.9,3233.6,1,3-4 Year,0,1,1,4,0,1,82.91282051282052,0.9882338559334983,16.78
4875,2302-ANTDP,Female,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.45,5438.9,1,3-4 Year,0,0,0,7,1,0,110.99795918367346,0.9450656380048825,14.68125
4876,5923-GXUOC,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,1081.45,1,0-1 Year,0,1,1,6,1,0,98.31363636363636,0.9417014977359804,14.914285714285715
4877,4973-RLZVI,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.65,2308.6,0,2-3 Year,1,0,0,6,1,1,74.47096774193548,0.9976017112114598,10.664285714285715
4878,7869-ZYDST,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.05,1882.8,0,2-3 Year,0,1,1,2,1,1,58.8375,0.9964013547840813,19.683333333333334
4879,4501-UYKBC,Female,1,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.1,3255.35,0,3-4 Year,1,1,0,4,1,1,69.2627659574468,1.0023555131323707,13.819999999999999
4880,1215-EXRMO,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1067.65,0,4-5 Year,1,1,0,1,0,0,20.9343137254902,1.0187013978340729,10.275
4881,2305-MRGLV,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.55,2065.4,0,2-3 Year,0,1,1,2,0,1,71.22068965517242,0.9303813148944797,25.516666666666666
4882,8404-VIOMB,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.5,4136.4,0,5-6 Year,1,0,0,6,1,1,61.73731343283581,0.987797014925373,8.928571428571429
4883,5233-GEEAX,Male,1,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.4,221.9,1,0-1 Year,0,1,0,1,0,0,24.655555555555555,0.8386243386243386,14.7
4884,2359-KLTEK,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.9,3848.0,0,3-4 Year,0,1,1,4,1,1,91.61904761904762,0.9654272667971298,18.98
4885,5304-EFJLP,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.65,8022.85,0,5-6 Year,1,0,0,6,1,1,109.90205479452055,0.9843444227005871,15.950000000000001
4886,2673-ZALNP,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,173.15,0,0-1 Year,1,1,0,1,0,0,21.64375,1.0876256281407037,9.95
4887,9184-GALIL,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,781.25,0,3-4 Year,0,1,1,1,0,0,20.03205128205128,0.9795624098802582,10.225
4888,4393-RYCRE,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.05,4510.8,0,3-4 Year,1,1,0,6,1,0,100.24000000000001,0.9452145214521454,15.15
4889,9746-MDMBK,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.45,5317.8,0,3-4 Year,1,0,0,7,1,1,110.78750000000001,0.9765315116791539,14.18125
4890,3162-ZJZFU,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.55,4779.45,0,4-5 Year,0,1,1,4,1,0,88.50833333333333,0.9563299117594093,18.509999999999998
4891,8404-GFGCZ,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.6,250.1,0,0-1 Year,0,1,1,3,1,0,50.019999999999996,0.7625,16.4
4892,8875-AKBYH,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,1745.2,0,1-2 Year,0,1,0,2,1,0,83.1047619047619,0.9852372484263415,28.116666666666664
4893,4432-ADRLB,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.65,74.9,1,0-1 Year,0,1,1,1,0,0,24.96666666666667,0.5591638671145951,22.325
4894,0533-UCAAU,Male,1,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),71.1,4140.1,0,4-5 Year,1,1,0,4,1,1,71.38103448275862,1.0039526650177022,14.219999999999999
4895,1394-SUIUH,Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.15,3670.5,0,3-4 Year,0,1,0,4,0,0,81.56666666666666,0.9579174006654921,17.03
4896,3521-MNKLV,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.7,1167.8,0,1-2 Year,0,1,1,2,0,0,46.711999999999996,0.9398792756539234,16.566666666666666
4897,2533-TIBIX,Male,0,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,469.65,0,1-2 Year,0,1,1,1,0,1,29.353125,0.9719577814569537,15.1
4898,8993-PHFWD,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,58.9,1,0-1 Year,0,1,1,0,0,0,14.725,0.5831683168316831,25.25
4899,1565-RHDJD,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,333.55,1,0-1 Year,0,1,1,3,0,1,66.71000000000001,0.7936942296252232,21.0125
4900,7137-RYLPP,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,1,3-4 Year,0,1,0,2,1,0,83.45131578947368,0.9737609777068107,28.566666666666666
4901,3765-JXVKY,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,1,0-1 Year,0,1,1,2,0,0,37.35,0.5,24.900000000000002
4902,5092-STPKP,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,0,1-2 Year,0,1,1,3,0,1,55.248000000000005,0.9804436557231588,14.0875
4903,7330-WZLNC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,1,0-1 Year,0,1,1,3,1,0,75.91666666666667,0.8360866372980911,22.7
4904,0114-PEGZZ,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,0,2-3 Year,0,1,1,5,1,0,107.22058823529412,0.9969371291054776,17.925
4905,3359-DSRKA,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,0,4-5 Year,1,1,0,1,0,0,19.64152542372881,0.9894975024548519,9.925
